lead_id,source_code,category code
lead_49474,source3,source3_4
lead_49475,source4,source4_1
lead_49476,source4,source4_1
lead_49477,source4,source4_1
lead_49478,source1,source1_1
lead_49479,source1,source1_1
lead_49480,source3,source3_4
lead_49481,source4,source4_1
lead_49482,source4,source4_1
lead_49483,source4,source4_1
lead_49484,source4,source4_1
lead_49485,source4,source4_1
lead_49486,source4,source4_1
lead_49487,source4,source4_1
lead_49488,source1,source1_1
lead_49489,source4,source4_1
lead_49490,source4,source4_1
lead_49491,source4,source4_1
lead_49492,source1,source1_1
lead_49493,source3,source3_4
lead_49494,source1,source1_1
lead_49495,source4,source4_1
lead_49496,source4,source4_1
lead_49497,source4,source4_1
lead_49498,source4,source4_1
lead_49499,source4,source4_1
lead_49500,source4,source4_1
lead_49501,source4,source4_1
lead_49502,source4,source4_1
lead_49503,source4,source4_1
lead_49504,source4,source4_1
lead_49505,source4,source4_1
lead_49506,source4,source4_1
lead_49507,source4,source4_1
lead_49508,source1,source1_6
lead_49509,source4,source4_3
lead_49510,source4,source4_1
lead_49511,source4,source4_1
lead_49512,source1,source1_1
lead_49513,source2,source2_2
lead_49514,source1,source1_1
lead_49515,source4,source4_1
lead_49516,source4,source4_1
lead_49517,source4,source4_1
lead_49518,source4,source4_1
lead_49519,source4,source4_1
lead_49520,source4,source4_1
lead_49521,source4,source4_1
lead_49522,source4,source4_1
lead_49523,source1,source1_10
lead_49524,source4,source4_1
lead_49525,source4,source4_1
lead_49526,source4,source4_1
lead_49527,source2,source2_4
lead_49528,source4,source4_1
lead_49529,source3,source3_6
lead_49530,source4,source4_1
lead_49531,source4,source4_1
lead_49532,source4,source4_1
lead_49533,source4,source4_1
lead_49534,source4,source4_1
lead_49535,source4,source4_1
lead_49536,source4,source4_1
lead_49537,source4,source4_1
lead_49538,source4,source4_1
lead_49539,source4,source4_1
lead_49540,source4,source4_1
lead_49541,source4,source4_1
lead_49542,source4,source4_1
lead_49543,source4,source4_1
lead_49544,source4,source4_1
lead_49545,source4,source4_1
lead_49546,source2,source2_4
lead_49547,source4,source4_1
lead_49548,source4,source4_1
lead_49549,source4,source4_1
lead_49550,source4,source4_1
lead_49551,source4,source4_1
lead_49552,source4,source4_1
lead_49553,source4,source4_3
lead_49554,source4,source4_1
lead_49555,source4,source4_1
lead_49556,source1,source1_1
lead_49557,source4,source4_1
lead_49558,source4,source4_1
lead_49559,source4,source4_1
lead_49560,source4,source4_1
lead_49561,source4,source4_1
lead_49562,source4,source4_1
lead_49563,source4,source4_1
lead_49564,source4,source4_1
lead_49565,source1,source1_1
lead_49566,source1,source1_1
lead_49567,source4,source4_1
lead_49568,source4,source4_1
lead_49569,source4,source4_1
lead_49570,source4,source4_1
lead_49571,source4,source4_1
lead_49572,source4,source4_1
lead_49573,source4,source4_1
lead_49574,source3,source3_3
lead_49575,source4,source4_1
lead_49576,source4,source4_1
lead_49577,source4,source4_1
lead_49578,source4,source4_1
lead_49579,source4,source4_1
lead_49580,source1,source1_1
lead_49581,source4,source4_1
lead_49582,source4,source4_1
lead_49583,source4,source4_1
lead_49584,source4,source4_1
lead_49585,source4,source4_1
lead_49586,source4,source4_1
lead_49587,source1,source1_2
lead_49588,source1,source1_1
lead_49589,source1,source1_1
lead_49590,source4,source4_1
lead_49591,source4,source4_1
lead_49592,source4,source4_1
lead_49593,source1,source1_1
lead_49594,source1,source1_1
lead_49595,source4,source4_1
lead_49596,source4,source4_1
lead_49597,source1,source1_1
lead_49598,source4,source4_1
lead_49599,source4,source4_1
lead_49600,source4,source4_1
lead_49601,source1,source1_1
lead_49602,source4,source4_1
lead_49603,source4,source4_1
lead_49604,source2,source2_2
lead_49605,source1,source1_1
lead_49606,source4,source4_1
lead_49607,source4,source4_1
lead_49608,source4,source4_1
lead_49609,source1,source1_1
lead_49610,source4,source4_1
lead_49611,source3,source3_6
lead_49612,source4,source4_1
lead_49613,source4,source4_1
lead_49614,source4,source4_1
lead_49615,source1,source1_6
lead_49616,source4,source4_2
lead_49617,source4,source4_1
lead_49618,source4,source4_2
lead_49619,source4,source4_1
lead_49620,source4,source4_1
lead_49621,source4,source4_1
lead_49622,source4,source4_1
lead_49623,source3,source3_4
lead_49624,source4,source4_1
lead_49625,source1,source1_1
lead_49626,source4,source4_1
lead_49627,source1,source1_10
lead_49628,source4,source4_1
lead_49629,source4,source4_1
lead_49630,source4,source4_1
lead_49631,source4,source4_1
lead_49632,source4,source4_1
lead_49633,source4,source4_1
lead_49634,source4,source4_1
lead_49635,source4,source4_2
lead_49636,source4,source4_1
lead_49637,source4,source4_1
lead_49638,source4,source4_1
lead_49639,source1,source1_1
lead_49640,source4,source4_1
lead_49641,source4,source4_1
lead_49642,source4,source4_1
lead_49643,source4,source4_1
lead_49644,source4,source4_1
lead_49645,source4,source4_1
lead_49646,source4,source4_1
lead_49647,source4,source4_1
lead_49648,source4,source4_1
lead_49649,source4,source4_1
lead_49650,source4,source4_1
lead_49651,source4,source4_1
lead_49652,source4,source4_1
lead_49653,source4,source4_1
lead_49654,source4,source4_1
lead_49655,source4,source4_1
lead_49656,source4,source4_1
lead_49657,source4,source4_1
lead_49658,source4,source4_1
lead_49659,source4,source4_1
lead_49660,source4,source4_1
lead_49661,source1,source1_1
lead_49662,source4,source4_1
lead_49663,source4,source4_1
lead_49664,source4,source4_1
lead_49665,source4,source4_1
lead_49666,source4,source4_1
lead_49667,source4,source4_1
lead_49668,source4,source4_1
lead_49669,source4,source4_1
lead_49670,source4,source4_1
lead_49671,source4,source4_1
lead_49672,source4,source4_1
lead_49673,source1,source1_1
lead_49674,source4,source4_1
lead_49675,source1,source1_2
lead_49676,source4,source4_1
lead_49677,source1,source1_1
lead_49678,source4,source4_1
lead_49679,source4,source4_1
lead_49680,source4,source4_2
lead_49681,source4,source4_1
lead_49682,source4,source4_1
lead_49683,source4,source4_1
lead_49684,source4,source4_1
lead_49685,source4,source4_1
lead_49686,source4,source4_1
lead_49687,source4,source4_1
lead_49688,source4,source4_1
lead_49689,source4,source4_1
lead_49690,source4,source4_1
lead_49691,source4,source4_1
lead_49692,source4,source4_1
lead_49693,source1,source1_22
lead_49694,source4,source4_1
lead_49695,source4,source4_1
lead_49696,source2,source2_4
lead_49697,source1,source1_11
lead_49698,source4,source4_1
lead_49699,source4,source4_1
lead_49700,source4,source4_1
lead_49701,source4,source4_1
lead_49702,source4,source4_1
lead_49703,source1,source1_1
lead_49704,source4,source4_1
lead_49705,source4,source4_1
lead_49706,source4,source4_1
lead_49707,source4,source4_1
lead_49708,source4,source4_1
lead_49709,source4,source4_1
lead_49710,source4,source4_1
lead_49711,source4,source4_1
lead_49712,source1,source1_1
lead_49713,source4,source4_1
lead_49714,source4,source4_1
lead_49715,source4,source4_1
lead_49716,source4,source4_1
lead_49717,source4,source4_1
lead_49718,source4,source4_3
lead_49719,source5,
lead_49720,source5,
lead_49721,source5,
lead_49722,source5,
lead_49723,source1,source1_9
lead_49724,source5,
lead_49725,source5,
lead_49726,source5,
lead_49727,source1,source1_54
lead_49728,source5,
lead_49729,source5,
lead_49730,source2,source2_4
lead_49731,source5,
lead_49732,source5,
lead_49733,source1,source1_54
lead_49734,source5,
lead_49735,source5,
lead_49736,source5,
lead_49737,source5,
lead_49738,source5,
lead_49739,source2,source2_4
lead_49740,source5,
lead_49741,source5,
lead_49742,source5,
lead_49743,source5,
lead_49744,source5,
lead_49745,source5,
lead_49746,source2,source2_4
lead_49747,source5,
lead_49748,source5,
lead_49749,source5,
lead_49750,source5,
lead_49751,source5,
lead_49752,source5,
lead_49753,source5,
lead_49754,source5,
lead_49755,source2,source2_4
lead_49756,source5,
lead_49757,source5,
lead_49758,source5,
lead_49759,source2,source2_4
lead_49760,source5,
lead_49761,source5,
lead_49762,source5,
lead_49763,source5,
lead_49764,source5,
lead_49765,source5,
lead_49766,source5,
lead_49767,source5,
lead_49768,source5,
lead_49769,source5,
lead_49770,source1,source1_9
lead_49771,source5,
lead_49772,source4,source4_3
lead_49773,source5,
lead_49774,source5,
lead_49775,source5,
lead_49776,source5,
lead_49777,source5,
lead_49778,source5,
lead_49779,source5,
lead_49780,source1,source1_54
lead_49781,source5,
lead_49782,source5,
lead_49783,source5,
lead_49784,source5,
lead_49785,source5,
lead_49786,source1,source1_54
lead_49787,source5,
lead_49788,source5,
lead_49789,source5,
lead_49790,source5,
lead_49791,source5,
lead_49792,source5,
lead_49793,source5,
lead_49794,source5,
lead_49795,source5,
lead_49796,source5,
lead_49797,source1,source1_9
lead_49798,source1,source1_63
lead_49799,source5,
lead_49800,source5,
lead_49801,source5,
lead_49802,source5,
lead_49803,source5,
lead_49804,source1,source1_41
lead_49805,source1,source1_54
lead_49806,source5,
lead_49807,source5,
lead_49808,source5,
lead_49809,source5,
lead_49810,source5,
lead_49811,source1,source1_54
lead_49812,source5,
lead_49813,source5,
lead_49814,source5,
lead_49815,source5,
lead_49816,source5,
lead_49817,source5,
lead_49818,source5,
lead_49819,source5,
lead_49820,source5,
lead_49821,source5,
lead_49822,source5,
lead_49823,source5,
lead_49824,source1,source1_6
lead_49825,source5,
lead_49826,source1,source1_38
lead_49827,source1,source1_9
lead_49828,source5,
lead_49829,source5,
lead_49830,source5,
lead_49831,source1,source1_40
lead_49832,source5,
lead_49833,source5,
lead_49834,source5,
lead_49835,source5,
lead_49836,source5,
lead_49837,source5,
lead_49838,source5,
lead_49839,source5,
lead_49840,source5,
lead_49841,source5,
lead_49842,source5,
lead_49843,source5,
lead_49844,source5,
lead_49845,source5,
lead_49846,source5,
lead_49847,source5,
lead_49848,source2,source2_4
lead_49849,source5,
lead_49850,source5,
lead_49851,source5,
lead_49852,source2,source2_4
lead_49853,source5,
lead_49854,source2,source2_4
lead_49855,source5,
lead_49856,source2,source2_4
lead_49857,source5,
lead_49858,source5,
lead_49859,source5,
lead_49860,source5,
lead_49861,source5,
lead_49862,source5,
lead_49863,source5,
lead_49864,source5,
lead_49865,source5,
lead_49866,source5,
lead_49867,source7,
lead_49868,source7,
lead_49869,source7,
lead_49870,source7,
lead_49871,source5,
lead_49872,source5,
lead_49873,source5,
lead_49874,source5,
lead_49875,source7,
lead_49876,source4,source4_1
lead_49877,source7,
lead_49878,source7,
lead_49879,source7,
lead_49880,source5,
lead_49881,source5,
lead_49882,source5,
lead_49883,source7,
lead_49884,source7,
lead_49885,source7,
lead_49886,source5,
lead_49887,source4,source4_3
lead_49888,source5,
lead_49889,source5,
lead_49890,source5,
lead_49891,source5,
lead_49892,source5,
lead_49893,source5,
lead_49894,source5,
lead_49895,source7,
lead_49896,source5,
lead_49897,source5,
lead_49898,source5,
lead_49899,source5,
lead_49900,source5,
lead_49901,source5,
lead_49902,source5,
lead_49903,source7,
lead_49904,source5,
lead_49905,source5,
lead_49906,source7,
lead_49907,source5,
lead_49908,source5,
lead_49909,source5,
lead_49910,source5,
lead_49911,source5,
lead_49912,source1,source1_56
lead_49913,source5,
lead_49914,source7,
lead_49915,source5,
lead_49916,source7,
lead_49917,source7,
lead_49918,source5,
lead_49919,source5,
lead_49920,source5,
lead_49921,source7,
lead_49922,source1,source1_156
lead_49923,source5,
lead_49924,source5,
lead_49925,source5,
lead_49926,source5,
lead_49927,source5,
lead_49928,source5,
lead_49929,source1,source1_16
lead_49930,source5,
lead_49931,source7,
lead_49932,source7,
lead_49933,source7,
lead_49934,source5,
lead_49935,source5,
lead_49936,source5,
lead_49937,source7,
lead_49938,source5,
lead_49939,source7,
lead_49940,source7,
lead_49941,source5,
lead_49942,source7,
lead_49943,source7,
lead_49944,source5,
lead_49945,source5,
lead_49946,source7,
lead_49947,source1,source1_46
lead_49948,source7,
lead_49949,source5,
lead_49950,source5,
lead_49951,source7,
lead_49952,source5,
lead_49953,source2,source2_4
lead_49954,source5,
lead_49955,source7,
lead_49956,source5,
lead_49957,source5,
lead_49958,source1,source1_156
lead_49959,source5,
lead_49960,source5,
lead_49961,source4,source4_1
lead_49962,source7,
lead_49963,source5,
lead_49964,source5,
lead_49965,source5,
lead_49966,source1,source1_46
lead_49967,source5,
lead_49968,source1,source1_156
lead_49969,source7,
lead_49970,source7,
lead_49971,source1,source1_157
lead_49972,source5,
lead_49973,source1,source1_156
lead_49974,source4,source4_1
lead_49975,source1,source1_56
lead_49976,source7,
lead_49977,source7,
lead_49978,source7,
lead_49979,source5,
lead_49980,source5,
lead_49981,source5,
lead_49982,source7,
lead_49983,source4,source4_1
lead_49984,source7,
lead_49985,source5,
lead_49986,source5,
lead_49987,source5,
lead_49988,source1,source1_46
lead_49989,source5,
lead_49990,source1,source1_46
lead_49991,source1,source1_56
lead_49992,source5,
lead_49993,source5,
lead_49994,source5,
lead_49995,source5,
lead_49996,source7,
lead_49997,source1,source1_46
lead_49998,source1,source1_16
lead_49999,source5,
lead_50000,source5,
lead_50001,source5,
lead_50002,source7,
lead_50003,source5,
lead_50004,source5,
lead_50005,source5,
lead_50006,source7,
lead_50007,source7,
lead_50008,source5,
lead_50009,source5,
lead_50010,source5,
lead_50011,source7,
lead_50012,source5,
lead_50013,source5,
lead_50014,source5,
lead_50015,source5,
lead_50016,source5,
lead_50017,source5,
lead_50018,source5,
lead_50019,source7,
lead_50020,source7,
lead_50021,source7,
lead_50022,source5,
lead_50023,source7,
lead_50024,source5,
lead_50025,source7,
lead_50026,source7,
lead_50027,source7,
lead_50028,source4,source4_1
lead_50029,source7,
lead_50030,source7,
lead_50031,source7,
lead_50032,source5,
lead_50033,source5,
lead_50034,source5,
lead_50035,source5,
lead_50036,source5,
lead_50037,source5,
lead_50038,source5,
lead_50039,source5,
lead_50040,source5,
lead_50041,source7,
lead_50042,source5,
lead_50043,source5,
lead_50044,source7,
lead_50045,source5,
lead_50046,source5,
lead_50047,source7,
lead_50048,source5,
lead_50049,source5,
lead_50050,source5,
lead_50051,source5,
lead_50052,source5,
lead_50053,source7,
lead_50054,source5,
lead_50055,source5,
lead_50056,source5,
lead_50057,source5,
lead_50058,source5,
lead_50059,source5,
lead_50060,source7,
lead_50061,source1,source1_46
lead_50062,source5,
lead_50063,source2,source2_4
lead_50064,source2,source2_4
lead_50065,source5,
lead_50066,source1,source1_14
lead_50067,source2,source2_3
lead_50068,source2,source2_2
lead_50069,source2,source2_3
lead_50070,source4,source4_2
lead_50071,source2,source2_4
lead_50072,source5,
lead_50073,source1,source1_9
lead_50074,source1,source1_11
lead_50075,source1,source1_6
lead_50076,source2,source2_4
lead_50077,source5,
lead_50078,source1,source1_9
lead_50079,source1,source1_54
lead_50080,source2,source2_3
lead_50081,source5,
lead_50082,source5,
lead_50083,source2,source2_3
lead_50084,source5,
lead_50085,source4,source4_2
lead_50086,source2,source2_3
lead_50087,source5,
lead_50088,source4,source4_2
lead_50089,source1,source1_11
lead_50090,source5,
lead_50091,source1,source1_14
lead_50092,source1,source1_11
lead_50093,source1,source1_54
lead_50094,source1,source1_11
lead_50095,source1,source1_1
lead_50096,source2,source2_4
lead_50097,source5,
lead_50098,source2,source2_3
lead_50099,source5,
lead_50100,source1,source1_26
lead_50101,source2,source2_4
lead_50102,source5,
lead_50103,source2,source2_4
lead_50104,source5,
lead_50105,source5,
lead_50106,source1,source1_11
lead_50107,source5,
lead_50108,source1,source1_54
lead_50109,source2,source2_3
lead_50110,source1,source1_10
lead_50111,source2,source2_3
lead_50112,source2,source2_4
lead_50113,source1,source1_54
lead_50114,source2,source2_1
lead_50115,source1,source1_1
lead_50116,source1,source1_33
lead_50117,source1,source1_21
lead_50118,source1,source1_23
lead_50119,source4,source4_2
lead_50120,source5,
lead_50121,source1,source1_21
lead_50122,source1,source1_9
lead_50123,source2,source2_2
lead_50124,source5,
lead_50125,source1,source1_7
lead_50126,source5,
lead_50127,source2,source2_3
lead_50128,source2,source2_3
lead_50129,source2,source2_2
lead_50130,source5,
lead_50131,source5,
lead_50132,source5,
lead_50133,source2,source2_2
lead_50134,source2,source2_4
lead_50135,source1,source1_31
lead_50136,source5,
lead_50137,source5,
lead_50138,source2,source2_4
lead_50139,source2,source2_3
lead_50140,source2,source2_2
lead_50141,source2,source2_4
lead_50142,source1,source1_9
lead_50143,source2,source2_4
lead_50144,source2,source2_4
lead_50145,source2,source2_1
lead_50146,source2,source2_2
lead_50147,source3,source3_6
lead_50148,source1,source1_48
lead_50149,source2,source2_3
lead_50150,source2,source2_4
lead_50151,source1,source1_36
lead_50152,source2,source2_3
lead_50153,source1,source1_11
lead_50154,source2,source2_3
lead_50155,source5,
lead_50156,source2,source2_4
lead_50157,source1,source1_30
lead_50158,source2,source2_3
lead_50159,source4,source4_2
lead_50160,source2,source2_2
lead_50161,source1,source1_158
lead_50162,source4,source4_2
lead_50163,source2,source2_3
lead_50164,source4,source4_2
lead_50165,source2,source2_3
lead_50166,source5,
lead_50167,source4,source4_2
lead_50168,source2,source2_4
lead_50169,source1,source1_54
lead_50170,source2,source2_4
lead_50171,source5,
lead_50172,source2,source2_4
lead_50173,source5,
lead_50174,source2,source2_3
lead_50175,source5,
lead_50176,source1,source1_54
lead_50177,source2,source2_4
lead_50178,source2,source2_3
lead_50179,source1,source1_27
lead_50180,source1,source1_9
lead_50181,source5,
lead_50182,source5,
lead_50183,source5,
lead_50184,source1,source1_54
lead_50185,source2,source2_2
lead_50186,source5,
lead_50187,source1,source1_6
lead_50188,source1,source1_9
lead_50189,source5,
lead_50190,source5,
lead_50191,source5,
lead_50192,source1,source1_21
lead_50193,source2,source2_2
lead_50194,source1,source1_21
lead_50195,source5,
lead_50196,source2,source2_1
lead_50197,source2,source2_4
lead_50198,source2,source2_4
lead_50199,source2,source2_3
lead_50200,source2,source2_1
lead_50201,source2,source2_4
lead_50202,source2,source2_4
lead_50203,source2,source2_2
lead_50204,source5,
lead_50205,source1,source1_2
lead_50206,source5,
lead_50207,source5,
lead_50208,source5,
lead_50209,source2,source2_4
lead_50210,source5,
lead_50211,source2,source2_1
lead_50212,source2,source2_4
lead_50213,source2,source2_2
lead_50214,source2,source2_4
lead_50215,source5,
lead_50216,source4,source4_2
lead_50217,source2,source2_4
lead_50218,source5,
lead_50219,source5,
lead_50220,source5,
lead_50221,source2,source2_3
lead_50222,source2,source2_2
lead_50223,source2,source2_3
lead_50224,source2,source2_3
lead_50225,source1,source1_29
lead_50226,source4,source4_2
lead_50227,source2,source2_4
lead_50228,source1,source1_54
lead_50229,source2,source2_2
lead_50230,source5,
lead_50231,source2,source2_3
lead_50232,source5,
lead_50233,source1,source1_9
lead_50234,source5,
lead_50235,source5,
lead_50236,source3,source3_6
lead_50237,source5,
lead_50238,source1,source1_159
lead_50239,source2,source2_4
lead_50240,source5,
lead_50241,source5,
lead_50242,source2,source2_3
lead_50243,source2,source2_3
lead_50244,source5,
lead_50245,source4,source4_2
lead_50246,source2,source2_3
lead_50247,source2,source2_3
lead_50248,source2,source2_4
lead_50249,source1,source1_31
lead_50250,source1,source1_54
lead_50251,source5,
lead_50252,source5,
lead_50253,source2,source2_1
lead_50254,source5,
lead_50255,source1,source1_54
lead_50257,source2,source2_2
lead_50258,source4,source4_2
lead_50259,source5,
lead_50260,source5,
lead_50261,source2,source2_1
lead_50262,source2,source2_4
lead_50263,source2,source2_1
lead_50264,source5,
lead_50265,source4,source4_2
lead_50266,source1,source1_4
lead_50267,source5,
lead_50268,source2,source2_3
lead_50269,source2,source2_3
lead_50270,source2,source2_4
lead_50271,source5,
lead_50272,source4,source4_2
lead_50273,source1,source1_29
lead_50274,source1,source1_29
lead_50275,source1,source1_26
lead_50276,source1,source1_29
lead_50277,source2,source2_1
lead_50278,source5,
lead_50279,source1,source1_10
lead_50280,source1,source1_54
lead_50281,source5,
lead_50282,source2,source2_3
lead_50283,source1,source1_21
lead_50284,source1,source1_5
lead_50285,source5,
lead_50286,source3,source3_6
lead_50287,source2,source2_3
lead_50288,source2,source2_4
lead_50289,source4,source4_2
lead_50290,source2,source2_1
lead_50291,source2,source2_4
lead_50292,source1,source1_11
lead_50293,source2,source2_3
lead_50294,source1,source1_1
lead_50295,source1,source1_21
lead_50296,source2,source2_1
lead_50297,source1,source1_1
lead_50298,source1,source1_11
lead_50299,source5,
lead_50300,source4,source4_3
lead_50301,source2,source2_3
lead_50302,source5,
lead_50303,source2,source2_4
lead_50304,source2,source2_3
lead_50305,source2,source2_3
lead_50306,source2,source2_3
lead_50307,source2,source2_4
lead_50308,source5,
lead_50309,source5,
lead_50310,source5,
lead_50311,source5,
lead_50312,source5,
lead_50313,source1,source1_54
lead_50314,source1,source1_10
lead_50315,source2,source2_3
lead_50316,source5,
lead_50317,source5,
lead_50318,source2,source2_3
lead_50319,source4,source4_2
lead_50321,source5,
lead_50322,source2,source2_3
lead_50323,source4,source4_2
lead_50324,source5,
lead_50325,source4,source4_2
lead_50326,source5,
lead_50327,source2,source2_4
lead_50328,source2,source2_4
lead_50329,source2,source2_4
lead_50330,source1,source1_54
lead_50331,source2,source2_4
lead_50332,source2,source2_2
lead_50333,source1,source1_11
lead_50334,source4,source4_2
lead_50335,source5,
lead_50336,source2,source2_3
lead_50337,source1,source1_9
lead_50338,source1,source1_54
lead_50339,source2,source2_3
lead_50340,source2,source2_1
lead_50341,source5,
lead_50342,source2,source2_4
lead_50343,source5,
lead_50344,source2,source2_2
lead_50345,source1,source1_26
lead_50346,source5,
lead_50347,source5,
lead_50348,source2,source2_3
lead_50349,source1,source1_54
lead_50350,source2,source2_4
lead_50351,source1,source1_5
lead_50352,source1,source1_5
lead_50353,source1,source1_5
lead_50354,source1,source1_5
lead_50355,source1,source1_155
lead_50356,source1,source1_5
lead_50357,source1,source1_155
lead_50358,source1,source1_155
lead_50359,source1,source1_5
lead_50360,source1,source1_5
lead_50361,source1,source1_155
lead_50362,source1,source1_5
lead_50363,source1,source1_155
lead_50364,source1,source1_5
lead_50365,source1,source1_155
lead_50366,source1,source1_5
lead_50367,source1,source1_155
lead_50368,source1,source1_155
lead_50369,source1,source1_5
lead_50370,source1,source1_155
lead_50371,source1,source1_155
lead_50372,source1,source1_5
lead_50373,source1,source1_155
lead_50374,source1,source1_155
lead_50375,source1,source1_5
lead_50376,source1,source1_155
lead_50377,source1,source1_155
lead_50378,source1,source1_5
lead_50379,source1,source1_5
lead_50380,source1,source1_5
lead_50381,source1,source1_5
lead_50382,source1,source1_155
lead_50383,source1,source1_155
lead_50384,source1,source1_5
lead_50385,source1,source1_6
lead_50386,source1,source1_155
lead_50387,source1,source1_155
lead_50388,source1,source1_155
lead_50389,source1,source1_155
lead_50390,source1,source1_5
lead_50391,source1,source1_5
lead_50392,source1,source1_155
lead_50393,source1,source1_155
lead_50394,source1,source1_155
lead_50395,source1,source1_5
lead_50396,source1,source1_5
lead_50397,source1,source1_155
lead_50398,source1,source1_5
lead_50399,source1,source1_5
lead_50400,source1,source1_155
lead_50401,source1,source1_155
lead_50402,source1,source1_5
lead_50403,source1,source1_5
lead_50404,source1,source1_5
lead_50405,source1,source1_155
lead_50406,source1,source1_5
lead_50407,source1,source1_5
lead_50408,source1,source1_5
lead_50409,source1,source1_155
lead_50410,source1,source1_155
lead_50411,source1,source1_5
lead_50412,source1,source1_155
lead_50413,source1,source1_5
lead_50414,source1,source1_155
lead_50415,source1,source1_5
lead_50416,source1,source1_5
lead_50417,source1,source1_155
lead_50418,source1,source1_155
lead_50419,source1,source1_5
lead_50420,source1,source1_155
lead_50421,source1,source1_155
lead_50422,source1,source1_5
lead_50423,source1,source1_5
lead_50424,source1,source1_155
lead_50425,source1,source1_5
lead_50426,source1,source1_155
lead_50427,source1,source1_5
lead_50428,source1,source1_155
lead_50429,source1,source1_5
lead_50430,source1,source1_5
lead_50431,source1,source1_155
lead_50432,source1,source1_5
lead_50433,source1,source1_5
lead_50434,source1,source1_5
lead_50435,source1,source1_5
lead_50436,source1,source1_155
lead_50437,source1,source1_5
lead_50438,source1,source1_155
lead_50439,source1,source1_5
lead_50440,source1,source1_5
lead_50441,source1,source1_155
lead_50442,source1,source1_5
lead_50443,source1,source1_155
lead_50444,source1,source1_5
lead_50445,source1,source1_155
lead_50446,source1,source1_155
lead_50447,source1,source1_155
lead_50448,source1,source1_155
lead_50449,source1,source1_5
lead_50450,source1,source1_155
lead_50451,source1,source1_155
lead_50452,source1,source1_155
lead_50453,source1,source1_155
lead_50454,source1,source1_155
lead_50455,source1,source1_5
lead_50456,source1,source1_5
lead_50457,source1,source1_155
lead_50458,source1,source1_155
lead_50459,source1,source1_155
lead_50460,source1,source1_155
lead_50461,source1,source1_155
lead_50462,source1,source1_155
lead_50463,source1,source1_155
lead_50464,source1,source1_155
lead_50465,source1,source1_155
lead_50466,source1,source1_155
lead_50467,source1,source1_5
lead_50468,source1,source1_155
lead_50469,source1,source1_5
lead_50470,source1,source1_155
lead_50471,source1,source1_155
lead_50472,source1,source1_155
lead_50473,source1,source1_155
lead_50474,source1,source1_155
lead_50475,source1,source1_5
lead_50476,source1,source1_5
lead_50477,source1,source1_155
lead_50478,source1,source1_155
lead_50479,source1,source1_155
lead_50480,source1,source1_5
lead_50481,source1,source1_5
lead_50482,source1,source1_155
lead_50483,source1,source1_5
lead_50484,source1,source1_5
lead_50485,source1,source1_155
lead_50486,source1,source1_5
lead_50487,source1,source1_155
lead_50488,source1,source1_155
lead_50489,source1,source1_5
lead_50490,source1,source1_5
lead_50491,source1,source1_155
lead_50492,source1,source1_155
lead_50493,source1,source1_155
lead_50494,source1,source1_5
lead_50495,source1,source1_155
lead_50496,source1,source1_155
lead_50497,source1,source1_5
lead_50498,source1,source1_155
lead_50499,source1,source1_5
lead_50500,source1,source1_155
lead_50501,source1,source1_155
lead_50502,source1,source1_155
lead_50503,source1,source1_155
lead_50504,source1,source1_5
lead_50505,source1,source1_155
lead_50506,source1,source1_155
lead_50507,source1,source1_155
lead_50508,source1,source1_5
lead_50509,source1,source1_5
lead_50510,source1,source1_155
lead_50511,source1,source1_5
lead_50512,source1,source1_155
lead_50513,source1,source1_155
lead_50514,source1,source1_155
lead_50515,source1,source1_155
lead_50516,source1,source1_5
lead_50517,source1,source1_155
lead_50518,source1,source1_5
lead_50519,source1,source1_155
lead_50520,source1,source1_5
lead_50521,source1,source1_5
lead_50522,source1,source1_155
lead_50523,source1,source1_155
lead_50524,source1,source1_155
lead_50525,source1,source1_155
lead_50526,source1,source1_155
lead_50527,source1,source1_5
lead_50528,source1,source1_155
lead_50529,source1,source1_5
lead_50530,source1,source1_5
lead_50531,source1,source1_5
lead_50532,source1,source1_5
lead_50533,source1,source1_155
lead_50534,source1,source1_5
lead_50535,source1,source1_5
lead_50536,source1,source1_155
lead_50537,source1,source1_5
lead_50538,source1,source1_155
lead_50539,source1,source1_5
lead_50540,source1,source1_155
lead_50541,source1,source1_155
lead_50542,source1,source1_155
lead_50543,source1,source1_155
lead_50544,source1,source1_5
lead_50545,source1,source1_5
lead_50546,source1,source1_5
lead_50547,source1,source1_5
lead_50548,source1,source1_155
lead_50549,source1,source1_155
lead_50550,source1,source1_5
lead_50551,source1,source1_5
lead_50552,source1,source1_155
lead_50553,source1,source1_155
lead_50554,source1,source1_155
lead_50555,source1,source1_5
lead_50556,source1,source1_5
lead_50557,source1,source1_5
lead_50558,source1,source1_155
lead_50559,source1,source1_155
lead_50560,source1,source1_5
lead_50561,source1,source1_155
lead_50562,source1,source1_155
lead_50563,source1,source1_155
lead_50564,source1,source1_155
lead_50565,source1,source1_155
lead_50566,source1,source1_155
lead_50567,source1,source1_155
lead_50568,source1,source1_155
lead_50569,source1,source1_5
lead_50570,source1,source1_5
lead_50571,source1,source1_5
lead_50572,source1,source1_5
lead_50573,source1,source1_5
lead_50574,source1,source1_155
lead_50575,source1,source1_5
lead_50576,source1,source1_5
lead_50577,source1,source1_155
lead_50578,source1,source1_155
lead_50579,source1,source1_5
lead_50580,source1,source1_5
lead_50581,source1,source1_155
