lead_id,campaign_code,lead_status,total_dial_count
lead_49791,foli,Disqualified,2
lead_49792,foli,Disqualified,1
lead_49793,foli,Disqualified,1
lead_49794,foli,Disqualified,1
lead_49795,foli,Disqualified,1
lead_49796,foli,Disqualified,1
lead_49797,foli,Disqualified,1
lead_49798,foli,Disqualified,2
lead_49799,foli,Disqualified,3
lead_49800,foli,Disqualified,4
lead_49801,foli,Disqualified,2
lead_49802,foli,Disqualified,1
lead_49803,foli,Disqualified,3
lead_49804,foli,Disqualified,3
lead_49805,foli,Disqualified,2
lead_49806,foli,Disqualified,1
lead_49807,foli,Disqualified,3
lead_49808,foli,Disqualified,1
lead_49809,foli,Disqualified,1
lead_49810,foli,Disqualified,1
lead_49811,foli,Disqualified,4
lead_49812,foli,Disqualified,1
lead_49813,foli,Disqualified,10
lead_49814,foli,Disqualified,1
lead_49815,foli,Disqualified,7
lead_49816,foli,Disqualified,1
lead_49817,foli,Disqualified,3
lead_49818,foli,Disqualified,3
lead_49819,foli,Disqualified,1
lead_49820,foli,Disqualified,5
lead_49821,foli,Disqualified,3
lead_49822,foli,Disqualified,3
lead_49823,foli,Disqualified,1
lead_49824,foli,Disqualified,10
lead_49825,foli,Disqualified,7
lead_49826,foli,Disqualified,4
lead_49827,foli,Disqualified,2
lead_49828,foli,Disqualified,3
lead_49829,foli,Disqualified,2
lead_49830,foli,Disqualified,3
lead_49831,foli,Disqualified,3
lead_49832,foli,Disqualified,1
lead_49833,foli,Disqualified,1
lead_49834,foli,Disqualified,4
lead_49835,foli,Disqualified,3
lead_49836,foli,Disqualified,4
lead_49837,foli,Disqualified,4
lead_49838,foli,Disqualified,5
lead_49839,foli,Disqualified,1
lead_49840,foli,Disqualified,5
lead_49841,foli,Disqualified,2
lead_49842,foli,Disqualified,5
lead_49843,foli,Disqualified,1
lead_49844,foli,Disqualified,2
lead_49845,foli,Disqualified,3
lead_49846,foli,Disqualified,7
lead_49847,foli,Disqualified,3
lead_49848,foli,Disqualified,9
lead_49849,foli,Disqualified,2
lead_49850,foli,Disqualified,3
lead_49851,foli,Disqualified,6
lead_49852,foli,Disqualified,6
lead_49853,foli,Disqualified,3
lead_49854,foli,Disqualified,1
lead_49855,foli,Disqualified,4
lead_49856,foli,Disqualified,1
lead_49857,foli,Disqualified,3
lead_49858,foli,Disqualified,4
lead_49859,foli,Disqualified,2
lead_49860,foli,Disqualified,4
lead_49861,foli,Disqualified,5
lead_49862,foli,Disqualified,3
lead_49863,foli,Disqualified,4
lead_49864,foli,Disqualified,2
lead_49865,foli,Disqualified,1
lead_49866,foli,Disqualified,2
lead_49867,foli,Disqualified,3
lead_49868,foli,Disqualified,10
lead_49869,foli,Disqualified,6
lead_49870,foli,Disqualified,6
lead_49871,foli,Disqualified,2
lead_49872,foli,Disqualified,5
lead_49873,foli,Disqualified,3
lead_49874,foli,Disqualified,3
lead_49875,foli,Disqualified,1
lead_49876,foli,Disqualified,5
lead_49877,foli,Disqualified,6
lead_49878,foli,Disqualified,1
lead_49879,foli,Disqualified,6
lead_49880,foli,Disqualified,3
lead_49881,foli,Disqualified,7
lead_49882,foli,Disqualified,1
lead_49883,foli,Disqualified,3
lead_49884,foli,Disqualified,1
lead_49885,foli,Disqualified,4
lead_49886,foli,Disqualified,3
lead_49887,foli,Disqualified,2
lead_49888,foli,Disqualified,3
lead_49889,foli,Disqualified,2
lead_49890,foli,Disqualified,2
lead_49891,foli,Disqualified,1
lead_49892,foli,Disqualified,5
lead_49893,foli,Disqualified,4
lead_49894,foli,Disqualified,5
lead_49895,foli,Disqualified,1
lead_49896,foli,Disqualified,6
lead_49897,foli,Disqualified,1
lead_49898,foli,Disqualified,2
lead_49899,foli,Disqualified,2
lead_49900,foli,Disqualified,2
lead_49901,foli,Disqualified,4
lead_49902,foli,Disqualified,1
lead_49903,foli,Disqualified,1
lead_49904,foli,Disqualified,7
lead_49905,foli,Disqualified,6
lead_49906,foli,Disqualified,7
lead_49907,foli,Disqualified,2
lead_49908,foli,Disqualified,1
lead_49909,foli,Disqualified,9
lead_49910,foli,Disqualified,1
lead_49911,foli,Disqualified,2
lead_49912,foli,Disqualified,6
lead_49913,foli,Disqualified,5
lead_49914,foli,Disqualified,1
lead_49915,foli,Disqualified,3
lead_49916,foli,Disqualified,1
lead_49917,foli,Disqualified,1
lead_49918,foli,Disqualified,3
lead_49919,foli,Disqualified,7
lead_49920,foli,Disqualified,2
lead_49921,foli,Disqualified,6
lead_49922,foli,Disqualified,6
lead_49923,foli,Disqualified,1
lead_49924,foli,Disqualified,1
lead_49925,foli,Disqualified,4
lead_49926,foli,Disqualified,3
lead_49927,foli,Disqualified,5
lead_49928,foli,Disqualified,1
lead_49929,foli,Disqualified,3
lead_49930,foli,Disqualified,5
lead_49931,foli,Disqualified,7
lead_49932,foli,Disqualified,1
lead_49933,foli,Disqualified,4
lead_49934,foli,Disqualified,4
lead_49935,foli,Disqualified,1
lead_49936,foli,Disqualified,3
lead_49937,foli,Disqualified,5
lead_49938,foli,Disqualified,3
lead_49939,foli,Disqualified,6
lead_49940,foli,Disqualified,5
lead_49941,foli,Disqualified,3
lead_49942,foli,Disqualified,6
lead_49943,foli,Disqualified,6
lead_49944,foli,Disqualified,4
lead_49945,foli,Disqualified,2
lead_49946,foli,Disqualified,4
lead_49947,foli,Disqualified,4
lead_49948,foli,Disqualified,1
lead_49949,foli,Disqualified,2
lead_49950,foli,Disqualified,1
lead_49951,foli,Disqualified,3
lead_49952,foli,Disqualified,1
lead_49953,foli,Disqualified,3
lead_49954,foli,Disqualified,3
lead_49955,foli,Disqualified,1
lead_49956,foli,Disqualified,1
lead_49957,foli,Disqualified,1
lead_49958,foli,Disqualified,1
lead_49959,foli,Disqualified,5
lead_49960,foli,Disqualified,2
lead_49961,foli,Disqualified,1
lead_49962,foli,Disqualified,1
lead_49963,foli,Disqualified,1
lead_49964,foli,Disqualified,1
lead_49965,foli,Disqualified,1
lead_49966,foli,Disqualified,1
lead_49967,foli,Disqualified,1
lead_49968,foli,Disqualified,1
lead_49969,foli,Disqualified,1
lead_49970,foli,Disqualified,1
lead_49971,foli,Disqualified,1
lead_49972,foli,Disqualified,1
lead_49973,foli,Disqualified,1
lead_49974,foli,Disqualified,1
lead_49975,foli,Disqualified,1
lead_49976,foli,Disqualified,1
lead_49977,foli,Disqualified,1
lead_49978,foli,Disqualified,1
lead_49979,foli,Disqualified,6
lead_49980,foli,Disqualified,2
lead_49981,foli,Disqualified,1
lead_49982,foli,Disqualified,1
lead_49983,foli,Disqualified,1
lead_49984,foli,Disqualified,1
lead_49985,foli,Disqualified,1
lead_49986,foli,Disqualified,1
lead_49987,foli,Disqualified,1
lead_49988,foli,Disqualified,1
lead_49989,foli,Disqualified,1
lead_49990,foli,Disqualified,1
lead_49991,foli,Disqualified,1
lead_49992,foli,Disqualified,1
lead_49993,foli,Disqualified,1
lead_49994,foli,Disqualified,1
lead_49995,foli,Disqualified,1
lead_49996,foli,Disqualified,1
lead_49997,foli,Disqualified,1
lead_49998,foli,Disqualified,1
lead_49999,foli,Disqualified,1
lead_50000,foli,Disqualified,1
lead_50001,foli,Disqualified,3
lead_50002,foli,Disqualified,1
lead_50003,foli,Disqualified,1
lead_50004,foli,Disqualified,1
lead_50005,foli,Disqualified,1
lead_50006,foli,Disqualified,1
lead_50007,foli,Disqualified,1
lead_50008,foli,Disqualified,1
lead_50009,foli,Disqualified,1
lead_50010,foli,Disqualified,1
lead_50011,foli,Disqualified,1
lead_50012,foli,Disqualified,1
lead_50013,foli,Disqualified,1
lead_50014,foli,Disqualified,1
lead_50015,foli,Disqualified,1
lead_50016,foli,Disqualified,1
lead_50017,foli,Disqualified,1
lead_50018,foli,Disqualified,1
lead_50019,foli,Disqualified,1
lead_50020,foli,Disqualified,1
lead_50021,foli,Disqualified,1
lead_50022,foli,Disqualified,1
lead_50023,foli,Disqualified,1
lead_50024,foli,Disqualified,4
lead_50025,foli,Disqualified,1
lead_50026,foli,Disqualified,1
lead_50027,foli,Disqualified,2
lead_50028,foli,Disqualified,1
lead_50029,foli,Disqualified,1
lead_50030,foli,Disqualified,1
lead_50031,foli,Disqualified,1
lead_50032,foli,Disqualified,1
lead_50033,foli,Disqualified,1
lead_50034,foli,Disqualified,1
lead_50035,foli,Disqualified,1
lead_50036,foli,Disqualified,1
lead_50037,foli,Disqualified,1
lead_50038,foli,Disqualified,1
lead_50039,foli,Disqualified,1
lead_50040,foli,Disqualified,1
lead_50041,foli,Disqualified,1
lead_50042,foli,Disqualified,1
lead_50043,foli,Disqualified,1
lead_50044,foli,Disqualified,7
lead_50045,foli,Disqualified,1
lead_50046,foli,Disqualified,1
lead_50047,foli,Disqualified,1
lead_50048,foli,Disqualified,2
lead_50049,foli,Disqualified,1
lead_50050,foli,Disqualified,1
lead_50051,foli,Disqualified,1
lead_50052,foli,Disqualified,3
lead_50053,foli,Disqualified,1
lead_50054,foli,Disqualified,1
lead_50055,foli,Disqualified,1
lead_50056,foli,Disqualified,1
lead_50057,foli,Disqualified,1
lead_50058,foli,Disqualified,2
lead_50059,foli,Disqualified,4
lead_50060,foli,Disqualified,3
lead_50061,foli,Disqualified,3
lead_50062,foli,Disqualified,2
lead_50063,foli,Disqualified,3
lead_50064,foli,Disqualified,2
lead_50065,foli,Disqualified,2
lead_50066,foli,Disqualified,2
lead_50067,foli,Disqualified,1
lead_50068,foli,Disqualified,2
lead_50069,foli,Disqualified,2
lead_50070,foli,Disqualified,2
lead_50071,foli,Disqualified,4
lead_50072,foli,Disqualified,3
lead_50073,foli,Disqualified,3
lead_50074,foli,Disqualified,2
lead_50075,foli,Disqualified,2
lead_50076,foli,Disqualified,2
lead_50077,foli,Disqualified,3
lead_50078,foli,Disqualified,4
lead_50079,foli,Disqualified,3
lead_50080,foli,Disqualified,3
lead_50081,foli,Disqualified,3
lead_50082,foli,Disqualified,3
lead_50083,foli,Disqualified,2
lead_50084,foli,Disqualified,2
lead_50085,foli,Disqualified,2
lead_50086,foli,Disqualified,1
lead_50087,foli,Disqualified,2
lead_50088,foli,Disqualified,4
lead_50089,foli,Disqualified,2
lead_50090,foli,Disqualified,2
lead_50091,foli,Disqualified,2
lead_50092,foli,Disqualified,2
lead_50093,foli,Disqualified,1
lead_50094,foli,Disqualified,2
lead_50095,foli,Disqualified,2
lead_50096,foli,Disqualified,4
lead_50097,foli,Disqualified,4
lead_50098,foli,Disqualified,3
lead_50099,foli,Disqualified,2
lead_50100,foli,Disqualified,2
lead_50101,foli,Disqualified,2
lead_50102,foli,Disqualified,3
lead_50103,foli,Disqualified,1
lead_50104,foli,Disqualified,3
lead_50105,foli,Disqualified,2
lead_50106,foli,Disqualified,2
lead_50107,foli,Disqualified,2
lead_50108,foli,Disqualified,2
lead_50109,foli,Disqualified,2
lead_50110,foli,Disqualified,2
lead_50111,foli,Disqualified,4
lead_50112,foli,Disqualified,3
lead_50113,foli,Disqualified,5
lead_50114,foli,Disqualified,2
lead_50115,foli,Disqualified,3
lead_50116,foli,Disqualified,5
lead_50117,foli,Disqualified,2
lead_50118,foli,Disqualified,2
lead_50119,foli,Disqualified,2
lead_50120,foli,Disqualified,3
lead_50121,foli,Disqualified,3
lead_50122,foli,Disqualified,2
lead_50123,foli,Disqualified,3
lead_50124,foli,Disqualified,2
lead_50125,foli,Disqualified,2
lead_50126,foli,Disqualified,3
lead_50127,foli,Disqualified,2
lead_50128,foli,Disqualified,2
lead_50129,foli,Disqualified,2
lead_50130,foli,Disqualified,3
lead_50131,foli,Disqualified,2
lead_50132,foli,Disqualified,4
lead_50133,foli,Disqualified,2
lead_50134,foli,Disqualified,2
lead_50135,foli,Disqualified,3
lead_50136,foli,Disqualified,2
lead_50137,foli,Disqualified,3
lead_50138,foli,Disqualified,3
lead_50139,foli,Disqualified,3
lead_50140,foli,Disqualified,3
lead_50141,foli,Disqualified,2
lead_50142,foli,Disqualified,2
lead_50143,foli,Disqualified,2
lead_50144,foli,Disqualified,3
lead_50145,foli,Disqualified,4
lead_50146,foli,Disqualified,2
lead_50147,foli,Disqualified,2
lead_50148,foli,Disqualified,3
lead_50149,foli,Disqualified,4
lead_50150,foli,Disqualified,3
lead_50151,foli,Disqualified,2
lead_50152,foli,Disqualified,2
lead_50153,foli,Disqualified,3
lead_50154,foli,Disqualified,3
lead_50155,foli,Disqualified,3
lead_50156,foli,Disqualified,6
lead_50157,foli,Disqualified,3
lead_50158,foli,Disqualified,2
lead_50159,foli,Disqualified,2
lead_50160,foli,Disqualified,2
lead_50161,foli,Disqualified,4
lead_50162,foli,Disqualified,3
lead_50163,foli,Disqualified,3
lead_50164,foli,Disqualified,4
lead_50165,foli,Disqualified,3
lead_50166,foli,Disqualified,3
lead_50167,foli,Disqualified,3
lead_50168,foli,Disqualified,3
lead_50169,foli,Disqualified,4
lead_50170,foli,Disqualified,4
lead_50171,foli,Disqualified,2
lead_50172,foli,Disqualified,2
lead_50173,foli,Disqualified,4
lead_50174,foli,Disqualified,3
lead_50175,foli,Disqualified,3
lead_50176,foli,Disqualified,3
lead_50177,foli,Disqualified,2
lead_50178,foli,Disqualified,2
lead_50179,foli,Disqualified,3
lead_50180,foli,Disqualified,2
lead_50181,foli,Disqualified,1
lead_50182,foli,Disqualified,3
lead_50183,foli,Disqualified,1
lead_50184,foli,Disqualified,6
lead_50185,foli,Disqualified,1
lead_50186,foli,Disqualified,3
lead_50187,foli,Disqualified,4
lead_50188,foli,Disqualified,2
lead_50189,foli,Disqualified,4
lead_50190,foli,Disqualified,1
lead_50191,foli,Disqualified,2
lead_50192,foli,Disqualified,3
lead_50193,foli,Disqualified,3
lead_50194,foli,Disqualified,1
lead_50195,foli,Disqualified,2
lead_50196,foli,Disqualified,4
lead_50197,foli,Disqualified,2
lead_50198,foli,Disqualified,3
lead_50199,foli,Disqualified,2
lead_50200,foli,Disqualified,1
lead_50201,foli,Disqualified,1
lead_50202,foli,Disqualified,3
lead_50203,foli,Disqualified,1
lead_50204,foli,Disqualified,2
lead_50205,foli,Disqualified,4
lead_50206,foli,Disqualified,4
lead_50207,foli,Disqualified,2
lead_50208,foli,Disqualified,1
lead_50209,foli,Disqualified,3
lead_50210,foli,Disqualified,1
lead_50211,foli,Disqualified,2
lead_50212,foli,Disqualified,2
lead_50213,foli,Disqualified,3
lead_50214,foli,Disqualified,1
lead_50215,foli,Disqualified,1
lead_50216,foli,Disqualified,1
lead_50217,foli,Disqualified,3
lead_50218,foli,Disqualified,3
lead_50219,foli,Disqualified,2
lead_50220,foli,Disqualified,3
lead_50221,foli,Disqualified,1
lead_50222,foli,Disqualified,2
lead_50223,foli,Disqualified,1
lead_50224,foli,Disqualified,4
lead_50225,foli,Disqualified,4
lead_50226,foli,Disqualified,1
lead_50227,foli,Disqualified,2
lead_50228,foli,Disqualified,1
lead_50229,foli,Disqualified,3
lead_50230,foli,Disqualified,1
lead_50231,foli,Disqualified,3
lead_50232,foli,Disqualified,1
lead_50233,foli,Disqualified,1
lead_50234,foli,Disqualified,1
lead_50235,foli,Disqualified,3
lead_50236,foli,Disqualified,1
lead_50237,foli,Disqualified,3
lead_50238,foli,Disqualified,2
lead_50239,foli,Disqualified,4
lead_50240,foli,Disqualified,1
lead_50241,foli,Disqualified,1
lead_50242,foli,Disqualified,6
lead_50243,foli,Disqualified,2
lead_50244,foli,Disqualified,1
lead_50245,foli,Disqualified,1
lead_50246,foli,Disqualified,4
lead_50247,foli,Disqualified,3
lead_50248,foli,Disqualified,5
lead_50249,foli,Disqualified,1
lead_50250,foli,Disqualified,1
lead_50251,foli,Disqualified,2
lead_50252,foli,Disqualified,1
lead_50253,foli,Disqualified,4
lead_50254,foli,Disqualified,1
lead_50255,foli,Disqualified,2
lead_50256,foli,Disqualified,1
lead_50257,foli,Disqualified,1
lead_50258,foli,Disqualified,4
lead_50259,foli,Disqualified,1
lead_50260,foli,Disqualified,1
lead_50261,foli,Disqualified,1
lead_50262,foli,Disqualified,4
lead_50263,foli,Disqualified,1
lead_50264,foli,Disqualified,1
lead_50265,foli,Disqualified,1
lead_50266,foli,Disqualified,4
lead_50267,foli,Disqualified,3
lead_50268,foli,Disqualified,2
lead_50269,foli,Disqualified,1
lead_50270,foli,Disqualified,5
lead_50271,foli,Disqualified,1
lead_50272,foli,Disqualified,2
lead_50273,foli,Disqualified,5
lead_50274,foli,Disqualified,1
lead_50275,foli,Disqualified,1
lead_50276,foli,Disqualified,2
lead_50277,foli,Disqualified,1
lead_50278,foli,Disqualified,4
lead_50279,foli,Disqualified,4
lead_50280,foli,Disqualified,1
lead_50281,foli,Disqualified,5
lead_50282,foli,Disqualified,1
lead_50283,foli,Disqualified,4
lead_50284,foli,Disqualified,1
lead_50285,foli,Disqualified,4
lead_50286,foli,Disqualified,2
lead_50287,foli,Disqualified,3
lead_50288,foli,Disqualified,2
lead_50289,foli,Disqualified,3
lead_50290,foli,Disqualified,4
lead_50291,foli,Disqualified,2
lead_50292,foli,Disqualified,2
lead_50293,foli,Disqualified,2
lead_50294,foli,Disqualified,2
lead_50295,foli,Disqualified,5
lead_50296,foli,Disqualified,3
lead_50297,foli,Disqualified,2
lead_50298,foli,Disqualified,2
lead_50299,foli,Disqualified,3
lead_50300,foli,Disqualified,4
lead_50301,foli,Disqualified,2
lead_50302,foli,Disqualified,2
lead_50303,foli,Disqualified,2
lead_50304,foli,Disqualified,2
lead_50305,foli,Disqualified,3
lead_50306,foli,Disqualified,3
lead_50307,foli,Disqualified,2
lead_50308,foli,Disqualified,3
lead_50309,foli,Disqualified,2
lead_50310,foli,Disqualified,4
lead_50311,foli,Disqualified,2
lead_50312,foli,Disqualified,1
lead_50313,foli,Disqualified,2
lead_50314,foli,Disqualified,5
lead_50315,foli,Disqualified,2
lead_50316,foli,Disqualified,2
lead_50317,foli,Disqualified,1
lead_50318,foli,Disqualified,3
lead_50319,foli,Disqualified,1
lead_50320,foli,Disqualified,1
lead_50321,foli,Disqualified,3
lead_50322,foli,Disqualified,2
lead_50323,foli,Disqualified,1
lead_50324,foli,Disqualified,1
lead_50325,foli,Disqualified,3
lead_50326,foli,Disqualified,1
lead_50327,foli,Disqualified,4
lead_50328,foli,Disqualified,4
lead_50329,foli,Disqualified,1
lead_50330,foli,Disqualified,1
lead_50331,foli,Disqualified,1
lead_50332,foli,Disqualified,3
lead_50333,foli,Disqualified,3
lead_50334,foli,Disqualified,1
lead_50335,foli,Disqualified,1
lead_50336,foli,Disqualified,3
lead_50337,foli,Disqualified,1
lead_50338,foli,Disqualified,1
lead_50339,foli,Disqualified,2
lead_50340,foli,Disqualified,3
lead_50341,foli,Disqualified,3
lead_50342,foli,Disqualified,2
lead_50343,foli,Disqualified,2
lead_50344,foli,Disqualified,3
lead_50345,foli,Disqualified,4
lead_50346,foli,Disqualified,2
lead_50347,foli,Disqualified,4
lead_50348,foli,Disqualified,3
lead_50349,foli,Disqualified,3
lead_50350,foli,Disqualified,2
lead_50351,foli,Follow up,9
lead_50352,foli,Follow up,9
lead_50353,foli,Follow up,8
lead_50354,foli,Follow up,8
lead_50355,foli,Follow up,9
lead_50356,foli,Follow up,10
lead_50357,foli,Follow up,9
lead_50358,foli,Follow up,9
lead_50359,foli,Follow up,9
lead_50360,foli,Follow up,9
lead_50361,foli,Follow up,9
lead_50362,foli,Follow up,9
lead_50363,foli,Follow up,9
lead_50364,foli,Follow up,9
lead_50365,foli,Follow up,9
lead_50366,foli,Follow up,9
lead_50367,foli,Follow up,9
lead_50368,foli,Follow up,9
lead_50369,foli,Follow up,9
lead_50370,foli,Follow up,9
lead_50371,foli,Follow up,9
lead_50372,foli,Follow up,9
lead_50373,foli,Follow up,9
lead_50374,foli,Follow up,9
lead_50375,foli,Follow up,9
lead_50376,foli,Follow up,9
lead_50377,foli,Follow up,9
lead_50378,foli,Follow up,9
lead_50379,foli,Follow up,9
lead_50380,foli,Follow up,9
lead_50381,foli,Follow up,9
lead_50382,foli,Follow up,9
lead_50383,foli,Follow up,9
lead_50384,foli,Follow up,9
lead_50385,foli,Follow up,9
lead_50386,foli,Follow up,9
lead_50387,foli,Follow up,9
lead_50388,foli,Follow up,9
lead_50389,foli,Follow up,9
lead_50390,foli,Follow up,9
lead_50391,foli,Follow up,9
lead_50392,foli,Follow up,9
lead_50393,foli,Follow up,9
lead_50394,foli,Follow up,9
lead_50395,foli,Follow up,9
lead_50396,foli,Follow up,9
lead_50397,foli,Follow up,9
lead_50398,foli,Follow up,9
lead_50399,foli,Follow up,9
lead_50400,foli,Follow up,9
lead_50401,foli,Follow up,9
lead_50402,foli,Follow up,9
lead_50403,foli,Follow up,9
lead_50404,foli,Follow up,9
lead_50405,foli,Follow up,9
lead_50406,foli,Follow up,9
lead_50407,foli,Follow up,9
lead_50408,foli,Follow up,9
lead_50409,foli,Follow up,9
lead_50410,foli,Follow up,9
lead_50411,foli,Follow up,9
lead_50412,foli,Follow up,9
lead_50413,foli,Follow up,9
lead_50414,foli,Follow up,9
lead_50415,foli,Follow up,9
lead_50416,foli,Follow up,9
lead_50417,foli,Follow up,9
lead_50418,foli,Follow up,9
lead_50419,foli,Follow up,9
lead_50420,foli,Follow up,9
lead_50421,foli,Follow up,5
lead_50422,foli,Follow up,9
lead_50423,foli,Follow up,9
lead_50424,foli,Follow up,5
lead_50425,foli,Follow up,9
lead_50426,foli,Follow up,9
lead_50427,foli,Follow up,9
lead_50428,foli,Follow up,9
lead_50429,foli,Follow up,5
lead_50430,foli,Follow up,5
lead_50431,foli,Follow up,9
lead_50432,foli,Follow up,5
lead_50433,foli,Follow up,5
lead_50434,foli,Follow up,5
lead_50435,foli,Follow up,5
lead_50436,foli,Follow up,5
lead_50437,foli,Follow up,5
lead_50438,foli,Follow up,4
lead_50439,foli,Follow up,5
lead_50440,foli,Follow up,5
lead_50441,foli,Follow up,9
lead_50442,foli,Follow up,6
lead_50443,foli,Follow up,8
lead_50444,foli,Follow up,6
lead_50445,foli,Follow up,5
lead_50446,foli,Follow up,5
lead_50447,foli,Follow up,5
lead_50448,foli,Follow up,5
lead_50449,foli,Follow up,5
lead_50450,foli,Follow up,9
lead_50451,foli,Follow up,9
lead_50452,foli,Follow up,8
lead_50453,foli,Follow up,5
lead_50454,foli,Follow up,5
lead_50455,foli,Follow up,5
lead_50456,foli,Follow up,5
lead_50457,foli,Follow up,5
lead_50458,foli,Follow up,5
lead_50459,foli,Follow up,5
lead_50460,foli,Follow up,5
lead_50461,foli,Follow up,5
lead_50462,foli,Follow up,8
lead_50463,foli,Follow up,8
lead_50464,foli,Follow up,8
lead_50465,foli,Follow up,8
lead_50466,foli,Follow up,9
lead_50467,foli,Follow up,5
lead_50468,foli,Follow up,9
lead_50469,foli,Follow up,5
lead_50470,foli,Follow up,5
lead_50471,foli,Follow up,5
lead_50472,foli,Follow up,5
lead_50473,foli,Follow up,5
lead_50474,foli,Follow up,5
lead_50475,foli,Follow up,5
lead_50476,foli,Follow up,5
lead_50477,foli,Follow up,5
lead_50478,foli,Follow up,5
lead_50479,foli,Follow up,5
lead_50480,foli,Follow up,4
lead_50481,foli,Follow up,5
lead_50482,foli,Follow up,5
lead_50483,foli,Follow up,4
lead_50484,foli,Follow up,9
lead_50485,foli,Follow up,9
lead_50486,foli,Follow up,9
lead_50487,foli,Follow up,10
lead_50488,foli,Follow up,9
lead_50489,foli,Follow up,8
lead_50490,foli,Follow up,8
lead_50491,foli,Follow up,8
lead_50492,foli,Follow up,9
lead_50493,foli,Follow up,9
lead_50494,foli,Follow up,9
lead_50495,foli,Follow up,9
lead_50496,foli,Follow up,9
lead_50497,foli,Follow up,9
lead_50498,foli,Follow up,9
lead_50499,foli,Follow up,9
lead_50500,foli,Follow up,9
lead_50501,foli,Follow up,9
lead_50502,foli,Follow up,9
lead_50503,foli,Follow up,5
lead_50504,foli,Follow up,5
lead_50505,foli,Follow up,3
lead_50506,foli,Follow up,5
lead_50507,foli,Follow up,5
lead_50508,foli,Follow up,5
lead_50509,foli,Follow up,5
lead_50510,foli,Follow up,5
lead_50511,foli,Follow up,5
lead_50512,foli,Follow up,3
lead_50513,foli,Follow up,3
lead_50514,foli,Follow up,3
lead_50515,foli,Follow up,3
lead_50516,foli,Follow up,3
lead_50517,foli,Follow up,3
lead_50518,foli,Follow up,3
lead_50519,foli,Follow up,3
lead_50520,foli,Follow up,3
lead_50521,foli,Follow up,3
lead_50522,foli,Follow up,3
lead_50523,foli,Follow up,3
lead_50524,foli,Follow up,3
lead_50525,foli,Follow up,3
lead_50526,foli,Follow up,3
lead_50527,foli,Follow up,3
lead_50528,foli,Follow up,3
lead_50529,foli,Follow up,3
lead_50530,foli,Follow up,3
lead_50531,foli,Follow up,3
lead_50532,foli,Follow up,3
lead_50533,foli,Follow up,3
lead_50534,foli,Follow up,5
lead_50535,foli,Follow up,9
lead_50536,foli,Follow up,9
lead_50537,foli,Follow up,5
lead_50538,foli,Follow up,5
lead_50539,foli,Follow up,5
lead_50540,foli,Follow up,5
lead_50541,foli,Follow up,9
lead_50542,foli,Follow up,9
lead_50543,foli,Follow up,9
lead_50544,foli,Follow up,9
lead_50545,foli,Follow up,8
lead_50546,foli,Follow up,5
lead_50547,foli,Follow up,5
lead_50548,foli,Follow up,10
lead_50549,foli,Follow up,9
lead_50550,foli,Follow up,9
lead_50551,foli,Follow up,9
lead_50552,foli,Follow up,9
lead_50553,foli,Follow up,9
lead_50554,foli,Follow up,9
lead_50555,foli,Follow up,9
lead_50556,foli,Follow up,9
lead_50557,foli,Follow up,9
lead_50558,foli,Follow up,9
lead_50559,foli,Follow up,9
lead_50560,foli,Follow up,9
lead_50561,foli,Follow up,9
lead_50562,foli,Follow up,9
lead_50563,foli,Follow up,9
lead_50564,foli,Follow up,9
lead_50565,foli,Follow up,9
lead_50566,foli,Follow up,9
lead_50567,foli,Follow up,9
lead_50568,foli,Follow up,8
lead_50569,foli,Follow up,6
lead_50570,foli,Follow up,8
lead_50571,foli,Follow up,8
lead_50572,foli,Follow up,8
lead_50573,foli,Follow up,6
lead_50574,foli,Follow up,6
lead_50575,foli,Follow up,6
lead_50576,foli,Follow up,6
lead_50577,foli,Follow up,9
lead_50578,foli,Follow up,9
lead_50579,foli,Follow up,9
lead_50580,foli,Follow up,8
lead_50581,foli,Follow up,9
lead_50582,foli,Follow up,8
lead_50583,foli,Follow up,8
lead_50584,foli,Follow up,9
lead_50585,foli,Follow up,4
lead_50586,foli,Follow up,4
lead_50587,foli,Follow up,4
lead_50588,foli,Follow up,4
lead_50589,foli,Follow up,4
lead_50590,foli,Follow up,4
lead_50591,foli,Follow up,8
lead_50592,foli,Follow up,8
lead_50593,foli,Follow up,8
lead_50594,foli,Follow up,8
lead_50595,foli,Follow up,8
lead_50596,foli,Follow up,8
lead_50597,foli,Follow up,8
lead_50598,foli,Follow up,8
lead_50599,foli,Follow up,8
lead_50600,foli,Follow up,8
lead_50601,foli,Follow up,9
lead_50602,foli,Follow up,8
lead_50603,foli,Follow up,8
lead_50604,foli,Follow up,9
lead_50605,foli,Follow up,8
lead_50606,foli,Follow up,9
lead_50607,foli,Follow up,9
lead_50608,foli,Follow up,8
lead_50609,foli,Follow up,8
lead_50610,foli,Follow up,9
lead_50611,foli,Follow up,8
lead_50612,foli,Follow up,8
lead_50613,foli,Follow up,8
lead_50614,foli,Follow up,8
lead_50615,foli,Follow up,8
lead_50616,foli,Follow up,8
lead_50617,foli,Follow up,8
lead_50618,foli,Follow up,8
lead_50619,foli,Follow up,8
lead_50620,foli,Follow up,8
lead_50621,foli,Follow up,8
lead_50622,foli,Follow up,8
lead_50623,foli,Follow up,8
lead_50624,foli,Follow up,7
lead_50625,foli,Follow up,8
lead_50626,foli,Follow up,8
lead_50627,foli,Follow up,8
lead_50628,foli,Follow up,8
